    0.00 
    0.20 V
      frequency    real         imag
      437.77    -0.0004871    -0.0009825
      437.78    -0.0004552    -0.0010577
      437.79    -0.0005122    -0.0009758
      437.80    -0.0004949    -0.0009464
      437.81    -0.0005147    -0.0009595
      437.82    -0.0005377    -0.0008584
      437.83    -0.0005141    -0.0010195
      437.84    -0.0004029    -0.0010367
      437.85    -0.0005454    -0.0009292
      437.86    -0.0005045    -0.0010169
      437.88    -0.0004292    -0.0008819
      437.89    -0.0005004    -0.0009551
      437.90    -0.0004628    -0.0008935
      437.91    -0.0005327    -0.0008591
      437.92    -0.0004791    -0.0009163
      437.93    -0.0005521    -0.0009169
      437.94    -0.0005183    -0.0008552
      437.95    -0.0004095    -0.0008536
      437.96    -0.0005052    -0.0008937
      437.97    -0.0004766    -0.0009290
      437.99    -0.0006620    -0.0009309
      438.00    -0.0005550    -0.0009522
      438.01    -0.0004803    -0.0009862
      438.02    -0.0005052    -0.0008801
      438.03    -0.0005078    -0.0009271
      438.04    -0.0005013    -0.0008916
      438.05    -0.0004842    -0.0009582
      438.06    -0.0005158    -0.0009607
      438.07    -0.0005120    -0.0008336
      438.08    -0.0004768    -0.0010354
      438.10    -0.0005267    -0.0009867
      438.11    -0.0004670    -0.0008633
      438.12    -0.0004573    -0.0009880
      438.13    -0.0005203    -0.0008903
      438.14    -0.0005515    -0.0009012
      438.15    -0.0005111    -0.0008874
      438.16    -0.0004431    -0.0008774
      438.17    -0.0005019    -0.0010360
      438.18    -0.0004747    -0.0010159
      438.19    -0.0005763    -0.0008704
      438.21    -0.0005060    -0.0009786
      438.22    -0.0005288    -0.0009353
      438.23    -0.0004796    -0.0008730
      438.24    -0.0004818    -0.0008953
      438.25    -0.0004616    -0.0009011
      438.26    -0.0004295    -0.0009360
      438.27    -0.0004783    -0.0009444
      438.28    -0.0006003    -0.0008670
      438.29    -0.0005484    -0.0008656
      438.30    -0.0005378    -0.0009177
      438.32    -0.0005494    -0.0009692
      438.33    -0.0005279    -0.0010202
      438.34    -0.0004651    -0.0008892
      438.35    -0.0005050    -0.0008567
      438.36    -0.0005439    -0.0009827
      438.37    -0.0005671    -0.0009099
      438.38    -0.0004765    -0.0009276
      438.39    -0.0005180    -0.0009484
      438.40    -0.0004570    -0.0008485
      438.41    -0.0004623    -0.0009612
      438.43    -0.0004395    -0.0009490
      438.44    -0.0004700    -0.0009736
      438.45    -0.0004773    -0.0009779
      438.46    -0.0004769    -0.0009178
      438.47    -0.0005204    -0.0009015
      438.48    -0.0005951    -0.0008586
      438.49    -0.0004509    -0.0010430
      438.50    -0.0006286    -0.0009408
      438.51    -0.0005928    -0.0009008
      438.53    -0.0005357    -0.0009567
      438.54    -0.0005746    -0.0008906
      438.55    -0.0005209    -0.0008972
      438.56    -0.0005326    -0.0009644
      438.57    -0.0005931    -0.0009183
      438.58    -0.0004134    -0.0009234
      438.59    -0.0005214    -0.0008783
      438.60    -0.0005117    -0.0009893
      438.61    -0.0005119    -0.0009412
      438.62    -0.0004852    -0.0009288
      438.64    -0.0005735    -0.0009329
      438.65    -0.0005615    -0.0008843
      438.66    -0.0004269    -0.0008992
      438.67    -0.0004413    -0.0008814
      438.68    -0.0005027    -0.0009824
      438.69    -0.0005680    -0.0008632
      438.70    -0.0005737    -0.0008415
      438.71    -0.0005366    -0.0008835
      438.72    -0.0005293    -0.0009290
      438.73    -0.0004433    -0.0008823
      438.75    -0.0004828    -0.0009476
      438.76    -0.0004563    -0.0009045
      438.77    -0.0005349    -0.0010367
      438.78    -0.0005681    -0.0009986
      438.79    -0.0005373    -0.0009172
      438.80    -0.0005174    -0.0009878
      438.81    -0.0004820    -0.0009766
      438.82    -0.0004968    -0.0009651
      438.83    -0.0005737    -0.0009351
      438.84    -0.0005550    -0.0010038
      438.86    -0.0003752    -0.0009847
      438.87    -0.0004616    -0.0009012
      438.88    -0.0006006    -0.0010339
      438.89    -0.0005305    -0.0009547
      438.90    -0.0005770    -0.0009304
      438.91    -0.0004906    -0.0009909
      438.92    -0.0004892    -0.0009391
      438.93    -0.0005053    -0.0010007
      438.94    -0.0005575    -0.0009016
      438.95    -0.0005424    -0.0010060
      438.97    -0.0005010    -0.0009030
      438.98    -0.0005252    -0.0010460
      438.99    -0.0005533    -0.0008529
      439.00    -0.0004694    -0.0009800
      439.01    -0.0004889    -0.0009637
      439.02    -0.0005995    -0.0009580
      439.03    -0.0004497    -0.0008979
      439.04    -0.0004872    -0.0009766
      439.05    -0.0004405    -0.0009368
      439.06    -0.0005219    -0.0008725
      439.08    -0.0005287    -0.0009357
      439.09    -0.0005095    -0.0010235
      439.10    -0.0004937    -0.0009147
      439.11    -0.0003848    -0.0009937
      439.12    -0.0004701    -0.0009093
      439.13    -0.0005536    -0.0010211
      439.14    -0.0005417    -0.0009592
      439.15    -0.0004842    -0.0009398
      439.16    -0.0005871    -0.0009266
      439.17    -0.0004721    -0.0009652
      439.19    -0.0004524    -0.0009655
      439.20    -0.0004666    -0.0008981
      439.21    -0.0006010    -0.0010354
      439.22    -0.0004824    -0.0009235
      439.23    -0.0005292    -0.0009524
      439.24    -0.0005082    -0.0009610
      439.25    -0.0005156    -0.0008982
      439.26    -0.0003332    -0.0009071
      439.27    -0.0005021    -0.0009937
      439.28    -0.0004755    -0.0009891
      439.30    -0.0004831    -0.0010217
      439.31    -0.0004825    -0.0009371
      439.32    -0.0004301    -0.0009561
      439.33    -0.0005044    -0.0009583
      439.34    -0.0004997    -0.0009292
      439.35    -0.0005178    -0.0010644
      439.36    -0.0004061    -0.0009490
      439.37    -0.0005859    -0.0009087
      439.38    -0.0005204    -0.0009649
      439.39    -0.0004511    -0.0010092
      439.41    -0.0005142    -0.0009086
      439.42    -0.0005140    -0.0010039
      439.43    -0.0005558    -0.0010017
      439.44    -0.0005786    -0.0009669
      439.45    -0.0004699    -0.0009500
      439.46    -0.0005755    -0.0009464
      439.47    -0.0004966    -0.0009599
      439.48    -0.0004762    -0.0010001
      439.49    -0.0005245    -0.0009557
      439.50    -0.0005158    -0.0008997
      439.52    -0.0005400    -0.0009271
      439.53    -0.0005204    -0.0010197
      439.54    -0.0005255    -0.0010281
      439.55    -0.0004628    -0.0010132
      439.56    -0.0005511    -0.0010219
      439.57    -0.0004518    -0.0010012
      439.58    -0.0005755    -0.0010394
      439.59    -0.0005346    -0.0009768
      439.60    -0.0005276    -0.0010284
      439.61    -0.0005480    -0.0010402
      439.63    -0.0005540    -0.0010486
      439.64    -0.0006069    -0.0010090
      439.65    -0.0005157    -0.0010199
      439.66    -0.0005077    -0.0010407
      439.67    -0.0006317    -0.0010107
      439.68    -0.0005276    -0.0009569
      439.69    -0.0006752    -0.0009915
      439.70    -0.0005190    -0.0009347
      439.71    -0.0004891    -0.0010990
      439.72    -0.0005235    -0.0009784
      439.74    -0.0004894    -0.0010119
      439.75    -0.0005230    -0.0010300
      439.76    -0.0005623    -0.0009753
      439.77    -0.0005246    -0.0009447
      439.78    -0.0005332    -0.0009051
      439.79    -0.0005302    -0.0010308
      439.80    -0.0004727    -0.0009046
      439.81    -0.0005858    -0.0009593
      439.82    -0.0005276    -0.0010258
      439.83    -0.0004274    -0.0010150
      439.85    -0.0005731    -0.0009839
      439.86    -0.0005399    -0.0011444
      439.87    -0.0005030    -0.0010386
      439.88    -0.0005161    -0.0009504
      439.89    -0.0005331    -0.0010311
      439.90    -0.0004767    -0.0009362
      439.91    -0.0005208    -0.0011138
      439.92    -0.0005529    -0.0010139
      439.93    -0.0005254    -0.0010825
      439.94    -0.0005682    -0.0008994
      439.96    -0.0005435    -0.0009457
      439.97    -0.0005579    -0.0009350
      439.98    -0.0004695    -0.0010166
      439.99    -0.0005617    -0.0009495
      440.00    -0.0005972    -0.0010618
      440.01    -0.0004857    -0.0010116
      440.02    -0.0005474    -0.0009971
      440.03    -0.0005554    -0.0010014
      440.04    -0.0005487    -0.0011028
      440.05    -0.0006116    -0.0010008
      440.07    -0.0005462    -0.0009937
      440.08    -0.0004604    -0.0010310
      440.09    -0.0006133    -0.0009202
      440.10    -0.0006079    -0.0009823
      440.11    -0.0004885    -0.0009535
      440.12    -0.0005086    -0.0010885
      440.13    -0.0004992    -0.0010640
      440.14    -0.0006063    -0.0009913
      440.15    -0.0005487    -0.0010275
      440.16    -0.0006472    -0.0010358
      440.18    -0.0005667    -0.0010645
      440.19    -0.0005746    -0.0009912
      440.20    -0.0006226    -0.0009882
      440.21    -0.0006264    -0.0011109
      440.22    -0.0005012    -0.0010286
      440.23    -0.0005519    -0.0010858
      440.24    -0.0005590    -0.0010120
      440.25    -0.0005881    -0.0010367
      440.26    -0.0005353    -0.0009776
      440.27    -0.0006838    -0.0010156
      440.29    -0.0005520    -0.0010550
      440.30    -0.0006232    -0.0009653
      440.31    -0.0005010    -0.0011110
      440.32    -0.0005804    -0.0009528
      440.33    -0.0005917    -0.0011019
      440.34    -0.0005729    -0.0010802
      440.35    -0.0006325    -0.0009662
      440.36    -0.0005295    -0.0011339
      440.37    -0.0004998    -0.0011036
      440.38    -0.0005654    -0.0009233
      440.40    -0.0007050    -0.0010065
      440.41    -0.0006278    -0.0009737
      440.42    -0.0006431    -0.0010404
      440.43    -0.0004578    -0.0010396
      440.44    -0.0005926    -0.0010790
      440.45    -0.0006342    -0.0009745
      440.46    -0.0006708    -0.0010023
      440.47    -0.0006193    -0.0010110
      440.48    -0.0005673    -0.0009040
      440.49    -0.0006363    -0.0010032
      440.51    -0.0006147    -0.0010586
      440.52    -0.0006105    -0.0010948
      440.53    -0.0006252    -0.0010768
      440.54    -0.0005965    -0.0009733
      440.55    -0.0006555    -0.0010175
      440.56    -0.0005961    -0.0009589
      440.57    -0.0006301    -0.0010659
      440.58    -0.0006348    -0.0009873
      440.59    -0.0006014    -0.0009648
      440.60    -0.0005506    -0.0010458
      440.62    -0.0006348    -0.0010390
      440.63    -0.0005918    -0.0010119
      440.64    -0.0007426    -0.0010119
      440.65    -0.0006291    -0.0011460
      440.66    -0.0006444    -0.0011573
      440.67    -0.0005842    -0.0009847
      440.68    -0.0006516    -0.0009412
      440.69    -0.0006335    -0.0010993
      440.70    -0.0006581    -0.0009941
      440.71    -0.0006597    -0.0009608
      440.73    -0.0006260    -0.0010170
      440.74    -0.0005466    -0.0010251
      440.75    -0.0006894    -0.0011147
      440.76    -0.0005500    -0.0010587
      440.77    -0.0007184    -0.0009818
      440.78    -0.0005814    -0.0010547
      440.79    -0.0006362    -0.0011453
      440.80    -0.0006790    -0.0011597
      440.81    -0.0006666    -0.0011091
      440.82    -0.0005341    -0.0010791
      440.84    -0.0006882    -0.0010487
      440.85    -0.0006417    -0.0009872
      440.86    -0.0006538    -0.0009955
      440.87    -0.0006483    -0.0010714
      440.88    -0.0006223    -0.0010352
      440.89    -0.0006861    -0.0010612
      440.90    -0.0006539    -0.0010907
      440.91    -0.0006568    -0.0010684
      440.92    -0.0005809    -0.0010914
      440.93    -0.0007096    -0.0010538
      440.95    -0.0006980    -0.0011125
      440.96    -0.0007891    -0.0011331
      440.97    -0.0006913    -0.0009818
      440.98    -0.0006636    -0.0010780
      440.99    -0.0006377    -0.0010497
      441.00    -0.0006004    -0.0011167
      441.01    -0.0005932    -0.0010958
      441.02    -0.0006146    -0.0010857
      441.03    -0.0007808    -0.0009781
      441.04    -0.0007690    -0.0009812
      441.06    -0.0006330    -0.0009617
      441.07    -0.0006645    -0.0010853
      441.08    -0.0007704    -0.0009894
      441.09    -0.0007066    -0.0010034
      441.10    -0.0006223    -0.0010263
      441.11    -0.0005575    -0.0011625
      441.12    -0.0006346    -0.0009929
      441.13    -0.0007364    -0.0009794
      441.14    -0.0006639    -0.0010828
      441.15    -0.0006561    -0.0010555
      441.17    -0.0006769    -0.0010330
      441.18    -0.0007421    -0.0010478
      441.19    -0.0006756    -0.0010258
      441.20    -0.0006278    -0.0010565
      441.21    -0.0006989    -0.0010572
      441.22    -0.0007008    -0.0010145
      441.23    -0.0006793    -0.0011266
      441.24    -0.0007480    -0.0010706
      441.25    -0.0006648    -0.0011496
      441.26    -0.0007255    -0.0010552
      441.28    -0.0006538    -0.0009841
      441.29    -0.0007556    -0.0011239
      441.30    -0.0007043    -0.0009823
      441.31    -0.0007465    -0.0011037
      441.32    -0.0007069    -0.0010627
      441.33    -0.0007235    -0.0010621
      441.34    -0.0006840    -0.0011089
      441.35    -0.0008022    -0.0010362
      441.36    -0.0007278    -0.0010604
      441.37    -0.0007028    -0.0010841
      441.39    -0.0007099    -0.0009493
      441.40    -0.0007829    -0.0010457
      441.41    -0.0007256    -0.0010404
      441.42    -0.0007059    -0.0010552
      441.43    -0.0006846    -0.0011088
      441.44    -0.0008057    -0.0010787
      441.45    -0.0006600    -0.0009826
      441.46    -0.0007516    -0.0010602
      441.47    -0.0007789    -0.0010875
      441.48    -0.0007589    -0.0009556
      441.50    -0.0007014    -0.0010364
      441.51    -0.0007586    -0.0009851
      441.52    -0.0007577    -0.0010270
      441.53    -0.0008765    -0.0010432
      441.54    -0.0007604    -0.0011450
      441.55    -0.0008106    -0.0010312
      441.56    -0.0007526    -0.0010738
      441.57    -0.0006910    -0.0009672
      441.58    -0.0007274    -0.0009986
      441.59    -0.0007813    -0.0010554
      441.61    -0.0007298    -0.0009704
      441.62    -0.0008277    -0.0010825
      441.63    -0.0006598    -0.0009972
      441.64    -0.0008170    -0.0009925
      441.65    -0.0008325    -0.0010268
      441.66    -0.0008225    -0.0010727
      441.67    -0.0008159    -0.0009671
      441.68    -0.0008337    -0.0010878
      441.69    -0.0007356    -0.0010210
      441.70    -0.0007587    -0.0010711
      441.72    -0.0007486    -0.0010581
      441.73    -0.0007070    -0.0011005
      441.74    -0.0007939    -0.0011165
      441.75    -0.0007988    -0.0010067
      441.76    -0.0008208    -0.0010518
      441.77    -0.0007600    -0.0010657
      441.78    -0.0008430    -0.0009738
      441.79    -0.0008499    -0.0010383
      441.80    -0.0007962    -0.0010561
      441.81    -0.0008438    -0.0010011
      441.83    -0.0007832    -0.0010132
      441.84    -0.0008988    -0.0009723
      441.85    -0.0008305    -0.0010434
      441.86    -0.0007965    -0.0010651
      441.87    -0.0008096    -0.0010564
      441.88    -0.0007220    -0.0010357
      441.89    -0.0007962    -0.0009820
      441.90    -0.0008598    -0.0009617
      441.91    -0.0008203    -0.0010684
      441.92    -0.0007958    -0.0010191
      441.94    -0.0008608    -0.0010007
      441.95    -0.0008291    -0.0010452
      441.96    -0.0009856    -0.0009865
      441.97    -0.0008900    -0.0008685
      441.98    -0.0007906    -0.0009543
      441.99    -0.0008554    -0.0010412
      442.00    -0.0008175    -0.0009509
      442.01    -0.0008198    -0.0011356
      442.02    -0.0009593    -0.0009530
      442.03    -0.0008718    -0.0010511
      442.05    -0.0009520    -0.0010013
      442.06    -0.0008549    -0.0010413
      442.07    -0.0009117    -0.0009984
      442.08    -0.0008016    -0.0010036
      442.09    -0.0008160    -0.0009832
      442.10    -0.0008356    -0.0010154
      442.11    -0.0008294    -0.0009979
      442.12    -0.0008352    -0.0009627
      442.13    -0.0009448    -0.0009967
      442.14    -0.0008636    -0.0009532
      442.16    -0.0008654    -0.0009489
      442.17    -0.0008974    -0.0009863
      442.18    -0.0009734    -0.0009706
      442.19    -0.0009107    -0.0009885
      442.20    -0.0009892    -0.0008899
      442.21    -0.0009818    -0.0009598
      442.22    -0.0009306    -0.0009540
      442.23    -0.0009474    -0.0009010
      442.24    -0.0009069    -0.0009978
      442.25    -0.0009365    -0.0009859
      442.27    -0.0009253    -0.0010044
      442.28    -0.0009877    -0.0008612
      442.29    -0.0008548    -0.0008603
      442.30    -0.0010217    -0.0010098
      442.31    -0.0009986    -0.0008760
      442.32    -0.0008971    -0.0009038
      442.33    -0.0009778    -0.0010257
      442.34    -0.0009575    -0.0009909
      442.35    -0.0009137    -0.0009220
      442.36    -0.0009428    -0.0008072
      442.38    -0.0009141    -0.0009425
      442.39    -0.0009925    -0.0009493
      442.40    -0.0010226    -0.0009812
      442.41    -0.0010395    -0.0009076
      442.42    -0.0010104    -0.0008507
      442.43    -0.0009684    -0.0008752
      442.44    -0.0009805    -0.0008763
      442.45    -0.0010673    -0.0010196
      442.46    -0.0010234    -0.0008781
      442.47    -0.0011610    -0.0009442
      442.49    -0.0010064    -0.0009191
      442.50    -0.0010340    -0.0009220
      442.51    -0.0010566    -0.0009715
      442.52    -0.0010545    -0.0008954
      442.53    -0.0011253    -0.0009255
      442.54    -0.0012245    -0.0007440
      442.55    -0.0011464    -0.0009034
      442.56    -0.0011733    -0.0007996
      442.57    -0.0012293    -0.0008726
      442.58    -0.0012119    -0.0008088
      442.60    -0.0012836    -0.0009225
      442.61    -0.0012516    -0.0008638
      442.62    -0.0012742    -0.0008371
      442.63    -0.0013030    -0.0009040
      442.64    -0.0014335    -0.0007045
      442.65    -0.0014124    -0.0008009
      442.66    -0.0014937    -0.0007659
      442.67    -0.0014190    -0.0006492
      442.68    -0.0016275    -0.0006058
      442.69    -0.0016743    -0.0006267
      442.71    -0.0017192    -0.0005423
      442.72    -0.0018521    -0.0004838
      442.73    -0.0019107    -0.0004914
      442.74    -0.0020695    -0.0002186
      442.75    -0.0022579    -0.0001793
      442.76    -0.0024337     0.0001396
      442.77    -0.0027653     0.0003768
      442.78    -0.0030284     0.0009947
      442.79    -0.0031756     0.0017337
      442.80    -0.0029496     0.0030709
      442.82    -0.0021250     0.0049779
      442.83     0.0005552     0.0064274
      442.84     0.0048542     0.0055944
      442.85     0.0074750     0.0005840
      442.86     0.0039371    -0.0042758
      442.87    -0.0005310    -0.0022010
      442.88     0.0013756    -0.0002845
      442.89     0.0007009    -0.0021927
      442.90     0.0005277    -0.0008613
      442.91     0.0002852    -0.0014567
      442.93     0.0004283    -0.0012134
      442.94     0.0001509    -0.0012605
      442.95     0.0001416    -0.0012384
      442.96     0.0000164    -0.0012762
      442.97     0.0000150    -0.0011977
      442.98    -0.0000646    -0.0011872
      442.99    -0.0001457    -0.0010861
      443.00    -0.0002733    -0.0011824
      443.01    -0.0002839    -0.0011647
      443.02    -0.0002920    -0.0011828
      443.04    -0.0002723    -0.0011566
      443.05    -0.0001621    -0.0010585
      443.06    -0.0003219    -0.0010623
      443.07    -0.0003056    -0.0011317
      443.08    -0.0003784    -0.0011631
      443.09    -0.0004164    -0.0011652
      443.10    -0.0003597    -0.0011163
      443.11    -0.0002977    -0.0011018
      443.12    -0.0004229    -0.0010936
      443.13    -0.0004037    -0.0010890
      443.15    -0.0004434    -0.0011683
      443.16    -0.0003927    -0.0009870
      443.17    -0.0005488    -0.0010717
      443.18    -0.0004416    -0.0010328
      443.19    -0.0005396    -0.0010780
      443.20    -0.0004475    -0.0011423
      443.21    -0.0005413    -0.0011306
      443.22    -0.0004601    -0.0010622
      443.23    -0.0005680    -0.0010869
      443.24    -0.0005546    -0.0010893
      443.26    -0.0005389    -0.0011050
      443.27    -0.0005400    -0.0011009
      443.28    -0.0004889    -0.0010704
      443.29    -0.0006336    -0.0010096
      443.30    -0.0006781    -0.0011025
      443.31    -0.0005272    -0.0010777
      443.32    -0.0005329    -0.0010045
      443.33    -0.0005410    -0.0011143
      443.34    -0.0005630    -0.0011343
      443.35    -0.0005326    -0.0010143
      443.37    -0.0004620    -0.0010549
      443.38    -0.0005467    -0.0010979
      443.39    -0.0005828    -0.0010078
      443.40    -0.0006119    -0.0010814
      443.41    -0.0005758    -0.0010501
      443.42    -0.0005261    -0.0011024
      443.43    -0.0006663    -0.0010561
      443.44    -0.0005703    -0.0011813
      443.45    -0.0006399    -0.0010418
      443.46    -0.0006639    -0.0010814
      443.48    -0.0006028    -0.0011614
      443.49    -0.0006025    -0.0009506
      443.50    -0.0006755    -0.0011361
      443.51    -0.0006222    -0.0010007
      443.52    -0.0006450    -0.0009865
      443.53    -0.0006793    -0.0010575
      443.54    -0.0007143    -0.0010366
      443.55    -0.0006568    -0.0010788
      443.56    -0.0006457    -0.0010193
      443.57    -0.0006093    -0.0010156
      443.59    -0.0006599    -0.0010424
      443.60    -0.0006894    -0.0009787
      443.61    -0.0006475    -0.0010992
      443.62    -0.0006015    -0.0011272
      443.63    -0.0006671    -0.0011120
      443.64    -0.0006257    -0.0010334
      443.65    -0.0006238    -0.0010015
      443.66    -0.0006461    -0.0010384
      443.67    -0.0007642    -0.0010360
      443.68    -0.0006396    -0.0010116
      443.70    -0.0006846    -0.0010606
      443.71    -0.0006542    -0.0010286
      443.72    -0.0006778    -0.0010640
      443.73    -0.0006739    -0.0009366
      443.74    -0.0006826    -0.0009718
      443.75    -0.0006920    -0.0010460
      443.76    -0.0007173    -0.0010556
      443.77    -0.0006036    -0.0010311
      443.78    -0.0007079    -0.0010488
      443.79    -0.0006450    -0.0009974
      443.81    -0.0006904    -0.0010462
      443.82    -0.0005957    -0.0010399
      443.83    -0.0007819    -0.0010427
      443.84    -0.0007963    -0.0009880
      443.85    -0.0007224    -0.0010613
      443.86    -0.0006936    -0.0010370
      443.87    -0.0007728    -0.0009273
      443.88    -0.0006713    -0.0009021
      443.89    -0.0007656    -0.0010416
      443.90    -0.0007803    -0.0010847
      443.92    -0.0006438    -0.0010823
      443.93    -0.0007917    -0.0010037
      443.94    -0.0007523    -0.0009931
      443.95    -0.0007493    -0.0009721
      443.96    -0.0007347    -0.0010375
      443.97    -0.0007829    -0.0009342
      443.98    -0.0007973    -0.0010631
      443.99    -0.0008532    -0.0010664
      444.00    -0.0007568    -0.0010389
      444.01    -0.0007808    -0.0010739
      444.03    -0.0007415    -0.0009803
      444.04    -0.0007398    -0.0009928
      444.05    -0.0007231    -0.0010366
      444.06    -0.0008024    -0.0010102
      444.07    -0.0007990    -0.0009790
      444.08    -0.0008358    -0.0010222
      444.09    -0.0008249    -0.0011710
      444.10    -0.0007200    -0.0009220
      444.11    -0.0007547    -0.0009564
      444.12    -0.0007823    -0.0009736
      444.14    -0.0008030    -0.0009303
      444.15    -0.0007785    -0.0009603
      444.16    -0.0007475    -0.0011449
      444.17    -0.0008383    -0.0009991
      444.18    -0.0007653    -0.0010597
      444.19    -0.0008182    -0.0009596
      444.20    -0.0008875    -0.0011149
      444.21    -0.0006881    -0.0010134
      444.22    -0.0008099    -0.0010065
      444.23    -0.0007957    -0.0010535
      444.25    -0.0008500    -0.0009993
      444.26    -0.0007144    -0.0010082
      444.27    -0.0008143    -0.0010058
      444.28    -0.0007705    -0.0010062
      444.29    -0.0007894    -0.0008968
      444.30    -0.0008167    -0.0010416
      444.31    -0.0007856    -0.0010891
      444.32    -0.0007056    -0.0009915
      444.33    -0.0008032    -0.0009937
      444.34    -0.0008255    -0.0010842
      444.36    -0.0008677    -0.0010736
      444.37    -0.0007695    -0.0009624
      444.38    -0.0007374    -0.0010149
      444.39    -0.0007902    -0.0009378
      444.40    -0.0007556    -0.0010205
      444.41    -0.0008009    -0.0010215
      444.42    -0.0007354    -0.0010297
      444.43    -0.0007503    -0.0010367
      444.44    -0.0007254    -0.0010539
      444.45    -0.0008743    -0.0009614
      444.47    -0.0007854    -0.0009712
      444.48    -0.0007737    -0.0009730
      444.49    -0.0008270    -0.0011090
      444.50    -0.0008090    -0.0009918
      444.51    -0.0008272    -0.0009765
      444.52    -0.0007576    -0.0010246
      444.53    -0.0007485    -0.0010265
      444.54    -0.0009089    -0.0009319
      444.55    -0.0009626    -0.0010344
      444.56    -0.0007551    -0.0010518
      444.58    -0.0007270    -0.0011246
      444.59    -0.0008253    -0.0011245
      444.60    -0.0008051    -0.0009361
      444.61    -0.0009657    -0.0010568
      444.62    -0.0008572    -0.0010325
      444.63    -0.0008399    -0.0009689
      444.64    -0.0008908    -0.0010712
      444.65    -0.0009393    -0.0010711
      444.66    -0.0009082    -0.0010926
      444.67    -0.0008307    -0.0009912
      444.69    -0.0008107    -0.0010540
      444.70    -0.0007918    -0.0009928
      444.71    -0.0009013    -0.0010318
      444.72    -0.0008619    -0.0010102
      444.73    -0.0008238    -0.0010725
      444.74    -0.0008389    -0.0010673
      444.75    -0.0007790    -0.0010741
      444.76    -0.0009079    -0.0010361
      444.77    -0.0008369    -0.0009588
      444.78    -0.0008514    -0.0011669
      444.80    -0.0007773    -0.0010239
      444.81    -0.0008727    -0.0009619
      444.82    -0.0008309    -0.0010601
      444.83    -0.0009339    -0.0011019
      444.84    -0.0009200    -0.0010317
      444.85    -0.0009138    -0.0010221
      444.86    -0.0009774    -0.0010601
      444.87    -0.0008988    -0.0010962
      444.88    -0.0008887    -0.0010621
      444.89    -0.0008572    -0.0010583
      444.91    -0.0008573    -0.0010542
      444.92    -0.0008705    -0.0010711
      444.93    -0.0009009    -0.0011073
      444.94    -0.0008727    -0.0011667
      444.95    -0.0010490    -0.0010517
      444.96    -0.0009578    -0.0010947
      444.97    -0.0009658    -0.0011000
      444.98    -0.0008952    -0.0010916
      444.99    -0.0009389    -0.0011260
      445.00    -0.0009492    -0.0011684
      445.02    -0.0009193    -0.0010247
      445.03    -0.0010206    -0.0011108
      445.04    -0.0010098    -0.0011420
      445.05    -0.0010518    -0.0011017
      445.06    -0.0009631    -0.0010528
      445.07    -0.0009774    -0.0011863
      445.08    -0.0009349    -0.0010766
      445.09    -0.0009351    -0.0011138
      445.10    -0.0010601    -0.0010024
      445.11    -0.0010622    -0.0011643
      445.13    -0.0010195    -0.0010925
      445.14    -0.0010799    -0.0011263
      445.15    -0.0010335    -0.0010741
      445.16    -0.0009867    -0.0011522
      445.17    -0.0009510    -0.0011466
      445.18    -0.0010140    -0.0011624
      445.19    -0.0010887    -0.0012049
      445.20    -0.0010600    -0.0010993
      445.21    -0.0009910    -0.0009780
      445.22    -0.0011307    -0.0011350
      445.24    -0.0011530    -0.0010875
      445.25    -0.0010457    -0.0011098
      445.26    -0.0011586    -0.0011698
      445.27    -0.0011683    -0.0010679
      445.28    -0.0010990    -0.0011623
      445.29    -0.0010336    -0.0010767
      445.30    -0.0011441    -0.0010823
      445.31    -0.0010882    -0.0010116
      445.32    -0.0011203    -0.0010446
      445.33    -0.0011350    -0.0012162
      445.35    -0.0011246    -0.0011941
      445.36    -0.0011841    -0.0011082
      445.37    -0.0012128    -0.0011603
      445.38    -0.0012557    -0.0011426
      445.39    -0.0012862    -0.0011548
      445.40    -0.0011612    -0.0011335
      445.41    -0.0012787    -0.0011403
      445.42    -0.0012175    -0.0012817
      445.43    -0.0012798    -0.0011165
      445.44    -0.0012235    -0.0012645
      445.46    -0.0012967    -0.0011168
      445.47    -0.0012082    -0.0013450
      445.48    -0.0011801    -0.0010926
      445.49    -0.0012385    -0.0011672
      445.50    -0.0012468    -0.0011882
      445.51    -0.0013672    -0.0011946
      445.52    -0.0013327    -0.0011579
      445.53    -0.0013762    -0.0012752
      445.54    -0.0013047    -0.0011817
      445.55    -0.0013528    -0.0011735
      445.57    -0.0012770    -0.0011500
      445.58    -0.0014731    -0.0010813
      445.59    -0.0014796    -0.0011913
      445.60    -0.0014684    -0.0011767
      445.61    -0.0014988    -0.0012134
      445.62    -0.0014905    -0.0012479
      445.63    -0.0015607    -0.0012011
      445.64    -0.0015332    -0.0011537
      445.65    -0.0015084    -0.0011691
      445.66    -0.0014554    -0.0010810
      445.68    -0.0016179    -0.0010995
      445.69    -0.0015662    -0.0011536
      445.70    -0.0016137    -0.0013037
      445.71    -0.0015464    -0.0011102
      445.72    -0.0016312    -0.0012214
      445.73    -0.0016818    -0.0012540
      445.74    -0.0017195    -0.0011904
      445.75    -0.0019005    -0.0010922
      445.76    -0.0017868    -0.0011786
      445.77    -0.0019771    -0.0011275
      445.79    -0.0019313    -0.0012520
      445.80    -0.0018333    -0.0012292
      445.81    -0.0019488    -0.0010860
      445.82    -0.0020755    -0.0010906
      445.83    -0.0020074    -0.0011311
      445.84    -0.0020764    -0.0010752
      445.85    -0.0021444    -0.0009959
