   37.56 C
      frequency    real         imag
      400.47     0.0001181    -0.0019333
      400.49     0.0003742    -0.0019613
      400.50     0.0001579    -0.0017928
      400.51     0.0003448    -0.0018832
      400.52     0.0002468    -0.0018404
      400.53     0.0003721    -0.0017873
      400.54     0.0002231    -0.0020259
      400.55     0.0003810    -0.0017847
      400.56     0.0003246    -0.0021199
      400.57     0.0004211    -0.0018932
      400.58     0.0001155    -0.0020108
      400.60     0.0002970    -0.0018701
      400.61     0.0004013    -0.0017749
      400.62     0.0002765    -0.0018185
      400.63     0.0002098    -0.0018888
      400.64     0.0004404    -0.0019054
      400.65     0.0003169    -0.0020639
      400.66     0.0002983    -0.0018207
      400.67     0.0003488    -0.0019173
      400.68     0.0004308    -0.0020671
      400.69     0.0002628    -0.0020189
      400.71     0.0004351    -0.0019024
      400.72     0.0003200    -0.0020685
      400.73     0.0004320    -0.0020439
      400.74     0.0004884    -0.0018312
      400.75     0.0004015    -0.0019126
      400.76     0.0003504    -0.0019918
      400.77     0.0003459    -0.0018338
      400.78     0.0005655    -0.0019310
      400.79     0.0005919    -0.0020466
      400.80     0.0003679    -0.0020129
      400.82     0.0003239    -0.0018664
      400.83     0.0004584    -0.0017521
      400.84     0.0005146    -0.0020186
      400.85     0.0003463    -0.0021115
      400.86     0.0002953    -0.0019866
      400.87     0.0003912    -0.0017676
      400.88     0.0005015    -0.0018486
      400.89     0.0005538    -0.0020962
      400.90     0.0002583    -0.0018798
      400.91     0.0004183    -0.0019784
      400.93     0.0003907    -0.0017746
      400.94     0.0003937    -0.0017970
      400.95     0.0005460    -0.0019488
      400.96     0.0005738    -0.0019227
      400.97     0.0006609    -0.0020429
      400.98     0.0005134    -0.0020112
      400.99     0.0006137    -0.0019238
      401.00     0.0004578    -0.0019988
      401.01     0.0006039    -0.0020638
      401.02     0.0005652    -0.0021387
      401.04     0.0006777    -0.0019692
      401.05     0.0004315    -0.0020074
      401.06     0.0005892    -0.0018840
      401.07     0.0005699    -0.0018311
      401.08     0.0005730    -0.0019369
      401.09     0.0006842    -0.0019437
      401.10     0.0007282    -0.0019084
      401.11     0.0008038    -0.0019766
      401.12     0.0005153    -0.0020116
      401.13     0.0006468    -0.0020083
      401.15     0.0008058    -0.0022110
      401.16     0.0009529    -0.0020063
      401.17     0.0007502    -0.0019287
      401.18     0.0006518    -0.0020032
      401.19     0.0006930    -0.0020529
      401.20     0.0007359    -0.0019770
      401.21     0.0007857    -0.0019523
      401.22     0.0008649    -0.0019284
      401.23     0.0008115    -0.0020754
      401.24     0.0009109    -0.0021328
      401.26     0.0008698    -0.0023019
      401.27     0.0007434    -0.0021440
      401.28     0.0008688    -0.0021608
      401.29     0.0008146    -0.0019797
      401.30     0.0008590    -0.0021887
      401.31     0.0009029    -0.0021345
      401.32     0.0010448    -0.0023536
      401.33     0.0010209    -0.0021409
      401.34     0.0009176    -0.0021161
      401.35     0.0009051    -0.0021567
      401.37     0.0009474    -0.0020303
      401.38     0.0008526    -0.0022187
      401.39     0.0009491    -0.0019664
      401.40     0.0008810    -0.0021727
      401.41     0.0008654    -0.0021722
      401.42     0.0010258    -0.0021408
      401.43     0.0010696    -0.0021394
      401.44     0.0010458    -0.0021634
      401.45     0.0009810    -0.0021438
      401.46     0.0011453    -0.0023072
      401.48     0.0009781    -0.0023667
      401.49     0.0009478    -0.0021801
      401.50     0.0011735    -0.0023832
      401.51     0.0011171    -0.0021699
      401.52     0.0013478    -0.0022775
      401.53     0.0011944    -0.0022150
      401.54     0.0012492    -0.0023710
      401.55     0.0011057    -0.0020582
      401.56     0.0011847    -0.0021121
      401.57     0.0013381    -0.0022303
      401.59     0.0012368    -0.0022330
      401.60     0.0012029    -0.0022944
      401.61     0.0012316    -0.0023155
      401.62     0.0013464    -0.0022931
      401.63     0.0014009    -0.0022622
      401.64     0.0012598    -0.0023602
      401.65     0.0012764    -0.0023016
      401.66     0.0013209    -0.0024077
      401.67     0.0012826    -0.0022645
      401.68     0.0015901    -0.0026013
      401.70     0.0014054    -0.0022971
      401.71     0.0011492    -0.0024650
      401.72     0.0012786    -0.0023171
      401.73     0.0013918    -0.0024985
      401.74     0.0015588    -0.0026409
      401.75     0.0015539    -0.0025069
      401.76     0.0013609    -0.0023973
      401.77     0.0015419    -0.0024671
      401.78     0.0016308    -0.0025564
      401.79     0.0015833    -0.0025506
      401.81     0.0016889    -0.0025980
      401.82     0.0014509    -0.0024267
      401.83     0.0016061    -0.0027711
      401.84     0.0016011    -0.0027179
      401.85     0.0014642    -0.0024803
      401.86     0.0016005    -0.0025835
      401.87     0.0017061    -0.0027762
      401.88     0.0017753    -0.0027549
      401.89     0.0016814    -0.0025850
      401.90     0.0017462    -0.0026342
      401.92     0.0017533    -0.0027584
      401.93     0.0017191    -0.0027371
      401.94     0.0015809    -0.0025975
      401.95     0.0018218    -0.0026174
      401.96     0.0016467    -0.0027479
      401.97     0.0017251    -0.0028188
      401.98     0.0017390    -0.0026794
      401.99     0.0017203    -0.0026574
      402.00     0.0017824    -0.0028142
      402.01     0.0016079    -0.0026725
      402.03     0.0018507    -0.0028934
      402.04     0.0017198    -0.0029074
      402.05     0.0017367    -0.0029460
      402.06     0.0018824    -0.0028604
      402.07     0.0019033    -0.0029449
      402.08     0.0017811    -0.0028840
      402.09     0.0018279    -0.0028298
      402.10     0.0018814    -0.0029543
      402.11     0.0018149    -0.0029458
      402.12     0.0018040    -0.0029241
      402.14     0.0019085    -0.0031316
      402.15     0.0020938    -0.0028957
      402.16     0.0022533    -0.0029744
      402.17     0.0018910    -0.0032770
      402.18     0.0021672    -0.0029807
      402.19     0.0019536    -0.0031601
      402.20     0.0019415    -0.0031110
      402.21     0.0020745    -0.0032402
      402.22     0.0020004    -0.0031423
      402.23     0.0020874    -0.0031851
      402.25     0.0021573    -0.0031703
      402.26     0.0020103    -0.0033788
      402.27     0.0019823    -0.0033225
      402.28     0.0021515    -0.0034115
      402.29     0.0022243    -0.0034309
      402.30     0.0022586    -0.0033581
      402.31     0.0021429    -0.0034337
      402.32     0.0021267    -0.0034151
      402.33     0.0020976    -0.0035547
      402.34     0.0021398    -0.0034891
      402.36     0.0021049    -0.0034393
      402.37     0.0022578    -0.0034984
      402.38     0.0022598    -0.0036005
      402.39     0.0021466    -0.0036263
      402.40     0.0023626    -0.0036549
      402.41     0.0022020    -0.0037175
      402.42     0.0023162    -0.0038005
      402.43     0.0023405    -0.0036108
      402.44     0.0023043    -0.0035118
      402.45     0.0025078    -0.0037875
      402.47     0.0023985    -0.0038405
      402.48     0.0022592    -0.0035960
      402.49     0.0024300    -0.0038157
      402.50     0.0022423    -0.0037378
      402.51     0.0023041    -0.0038963
      402.52     0.0022844    -0.0039259
      402.53     0.0023677    -0.0038470
      402.54     0.0023665    -0.0040181
      402.55     0.0024125    -0.0038886
      402.56     0.0023544    -0.0038697
      402.58     0.0023568    -0.0040189
      402.59     0.0023805    -0.0040925
      402.60     0.0024637    -0.0041907
      402.61     0.0024049    -0.0041807
      402.62     0.0024713    -0.0042861
      402.63     0.0023855    -0.0043050
      402.64     0.0024279    -0.0041838
      402.65     0.0026051    -0.0044702
      402.66     0.0025582    -0.0043493
      402.67     0.0025320    -0.0042715
      402.69     0.0024985    -0.0044146
      402.70     0.0023940    -0.0043691
      402.71     0.0025919    -0.0045778
      402.72     0.0026083    -0.0044204
      402.73     0.0026951    -0.0046074
      402.74     0.0023534    -0.0047261
      402.75     0.0025431    -0.0046932
      402.76     0.0025758    -0.0044377
      402.77     0.0026017    -0.0045029
      402.78     0.0026818    -0.0047951
      402.80     0.0024885    -0.0046699
      402.81     0.0026849    -0.0046161
      402.82     0.0026805    -0.0047888
      402.83     0.0024726    -0.0048060
      402.84     0.0027032    -0.0048667
      402.85     0.0025654    -0.0050426
      402.86     0.0025044    -0.0049603
      402.87     0.0026350    -0.0049456
      402.88     0.0025578    -0.0051880
      402.89     0.0024428    -0.0051929
      402.91     0.0025704    -0.0051325
      402.92     0.0028434    -0.0051295
      402.93     0.0026438    -0.0052380
      402.94     0.0027430    -0.0050671
      402.95     0.0025693    -0.0051609
      402.96     0.0026722    -0.0052749
      402.97     0.0027106    -0.0055149
      402.98     0.0023682    -0.0054448
      402.99     0.0026517    -0.0054395
      403.00     0.0024133    -0.0053928
      403.02     0.0028069    -0.0053900
      403.03     0.0026523    -0.0055679
      403.04     0.0026654    -0.0055060
      403.05     0.0027007    -0.0058411
      403.06     0.0025831    -0.0056361
      403.07     0.0025271    -0.0057017
      403.08     0.0026600    -0.0057874
      403.09     0.0026932    -0.0058156
      403.10     0.0024767    -0.0058496
      403.11     0.0025398    -0.0060574
      403.13     0.0025309    -0.0057108
      403.14     0.0025183    -0.0058923
      403.15     0.0025319    -0.0060573
      403.16     0.0024796    -0.0059466
      403.17     0.0025813    -0.0059800
      403.18     0.0023660    -0.0062228
      403.19     0.0025084    -0.0059791
      403.20     0.0024480    -0.0062923
      403.21     0.0025688    -0.0062343
      403.22     0.0023928    -0.0063027
      403.24     0.0024870    -0.0063896
      403.25     0.0024664    -0.0064978
      403.26     0.0025837    -0.0066087
      403.27     0.0024707    -0.0064771
      403.28     0.0023033    -0.0066429
      403.29     0.0023730    -0.0064095
      403.30     0.0023992    -0.0067297
      403.31     0.0024963    -0.0065272
      403.32     0.0023105    -0.0067931
      403.33     0.0023678    -0.0067494
      403.35     0.0022292    -0.0068136
      403.36     0.0023690    -0.0069007
      403.37     0.0022710    -0.0068813
      403.38     0.0020695    -0.0068154
      403.39     0.0021943    -0.0069342
      403.40     0.0023236    -0.0067940
      403.41     0.0022873    -0.0071465
      403.42     0.0023195    -0.0071540
      403.43     0.0022604    -0.0072289
      403.44     0.0021518    -0.0071504
      403.46     0.0020175    -0.0071526
      403.47     0.0020573    -0.0073707
      403.48     0.0022325    -0.0072746
      403.49     0.0019358    -0.0073973
      403.50     0.0021281    -0.0073222
      403.51     0.0022421    -0.0074895
      403.52     0.0020247    -0.0076994
      403.53     0.0021199    -0.0076630
      403.54     0.0020275    -0.0075237
      403.55     0.0020093    -0.0076099
      403.57     0.0020749    -0.0077715
      403.58     0.0018386    -0.0076991
      403.59     0.0019695    -0.0078370
      403.60     0.0019884    -0.0077345
      403.61     0.0018425    -0.0078070
      403.62     0.0017718    -0.0078978
      403.63     0.0018056    -0.0078743
      403.64     0.0017590    -0.0082112
      403.65     0.0017468    -0.0079562
      403.66     0.0017364    -0.0081981
      403.68     0.0016882    -0.0082523
      403.69     0.0017629    -0.0082128
      403.70     0.0015743    -0.0080428
      403.71     0.0016366    -0.0081917
      403.72     0.0016240    -0.0083895
      403.73     0.0016365    -0.0083322
      403.74     0.0013844    -0.0084526
      403.75     0.0016790    -0.0083849
      403.76     0.0014818    -0.0084613
      403.77     0.0013835    -0.0084970
      403.79     0.0013636    -0.0085746
      403.80     0.0014414    -0.0086793
      403.81     0.0013668    -0.0087789
      403.82     0.0013209    -0.0087860
      403.83     0.0011350    -0.0087991
      403.84     0.0012585    -0.0088472
      403.85     0.0011829    -0.0088509
      403.86     0.0010740    -0.0090247
      403.87     0.0011247    -0.0089189
      403.88     0.0011443    -0.0089086
      403.90     0.0009754    -0.0089094
      403.91     0.0009925    -0.0089611
      403.92     0.0007947    -0.0090562
      403.93     0.0008162    -0.0092311
      403.94     0.0008862    -0.0091244
      403.95     0.0007669    -0.0093376
      403.96     0.0007531    -0.0094677
      403.97     0.0007711    -0.0093428
      403.98     0.0006496    -0.0093496
      403.99     0.0006026    -0.0093714
      404.01     0.0006189    -0.0095604
      404.02     0.0004239    -0.0094795
      404.03     0.0006541    -0.0093874
      404.04     0.0005406    -0.0095844
      404.05     0.0002643    -0.0095479
      404.06     0.0002472    -0.0097969
      404.07     0.0002398    -0.0097183
      404.08     0.0001966    -0.0098929
      404.09     0.0001039    -0.0097773
      404.10     0.0001942    -0.0098678
      404.12     0.0000285    -0.0098004
      404.13    -0.0001257    -0.0099795
      404.14    -0.0000737    -0.0100769
      404.15    -0.0002320    -0.0100166
      404.16    -0.0002980    -0.0099031
      404.17    -0.0001378    -0.0100777
      404.18    -0.0004011    -0.0101060
      404.19    -0.0004761    -0.0101026
      404.20    -0.0005120    -0.0100140
      404.21    -0.0006637    -0.0100551
      404.23    -0.0006981    -0.0102239
      404.24    -0.0007243    -0.0100257
      404.25    -0.0007366    -0.0102986
      404.26    -0.0009110    -0.0102042
      404.27    -0.0009629    -0.0101963
      404.28    -0.0009587    -0.0101561
      404.29    -0.0010433    -0.0104748
      404.30    -0.0010234    -0.0102022
      404.31    -0.0012698    -0.0103529
      404.32    -0.0013558    -0.0103242
      404.34    -0.0013228    -0.0103355
      404.35    -0.0013454    -0.0104833
      404.36    -0.0015739    -0.0104754
      404.37    -0.0015774    -0.0102128
      404.38    -0.0018123    -0.0103031
      404.39    -0.0016729    -0.0103730
      404.40    -0.0018935    -0.0105193
      404.41    -0.0016572    -0.0103957
      404.42    -0.0019285    -0.0104364
      404.43    -0.0020511    -0.0104118
      404.45    -0.0020090    -0.0106169
      404.46    -0.0019093    -0.0102224
      404.47    -0.0020830    -0.0103963
      404.48    -0.0023191    -0.0105949
      404.49    -0.0022126    -0.0102808
      404.50    -0.0021813    -0.0102498
      404.51    -0.0025722    -0.0103071
      404.52    -0.0023549    -0.0104204
      404.53    -0.0024234    -0.0103249
      404.54    -0.0025597    -0.0104551
      404.56    -0.0025840    -0.0102076
      404.57    -0.0026574    -0.0103152
      404.58    -0.0027844    -0.0103014
      404.59    -0.0029629    -0.0104132
      404.60    -0.0030593    -0.0102430
      404.61    -0.0029596    -0.0102422
      404.62    -0.0030216    -0.0103583
      404.63    -0.0031562    -0.0102927
      404.64    -0.0032571    -0.0104290
      404.65    -0.0030957    -0.0103373
      404.67    -0.0032426    -0.0102794
      404.68    -0.0033022    -0.0103137
      404.69    -0.0034926    -0.0100634
      404.70    -0.0034220    -0.0099954
      404.71    -0.0035532    -0.0102973
      404.72    -0.0035709    -0.0102103
      404.73    -0.0036117    -0.0102277
      404.74    -0.0036920    -0.0101490
      404.75    -0.0037500    -0.0100893
      404.76    -0.0037970    -0.0101098
      404.78    -0.0037717    -0.0100077
      404.79    -0.0038280    -0.0101797
      404.80    -0.0038964    -0.0099786
      404.81    -0.0039412    -0.0098964
      404.82    -0.0039654    -0.0099584
      404.83    -0.0040246    -0.0099573
      404.84    -0.0039636    -0.0100108
      404.85    -0.0041715    -0.0100560
      404.86    -0.0041667    -0.0099337
      404.87    -0.0043950    -0.0099220
      404.89    -0.0042243    -0.0097634
      404.90    -0.0043229    -0.0099024
      404.91    -0.0045105    -0.0098023
      404.92    -0.0042956    -0.0098263
      404.93    -0.0043581    -0.0098404
      404.94    -0.0043314    -0.0097186
      404.95    -0.0044987    -0.0099158
      404.96    -0.0046856    -0.0099265
      404.97    -0.0046033    -0.0097488
      404.98    -0.0046048    -0.0097252
      405.00    -0.0047498    -0.0097980
      405.01    -0.0046785    -0.0097263
      405.02    -0.0047159    -0.0097290
      405.03    -0.0048656    -0.0096881
      405.04    -0.0049094    -0.0095945
      405.05    -0.0047748    -0.0095819
      405.06    -0.0048980    -0.0095423
      405.07    -0.0047122    -0.0096495
      405.08    -0.0049340    -0.0094337
      405.09    -0.0051361    -0.0095640
      405.11    -0.0049264    -0.0095338
      405.12    -0.0049780    -0.0094914
      405.13    -0.0050328    -0.0097129
      405.14    -0.0051465    -0.0094064
      405.15    -0.0053350    -0.0094017
      405.16    -0.0052456    -0.0094463
      405.17    -0.0052261    -0.0095070
      405.18    -0.0052705    -0.0094259
      405.19    -0.0052366    -0.0093419
      405.20    -0.0054071    -0.0092749
      405.22    -0.0054370    -0.0093200
      405.23    -0.0053528    -0.0094617
      405.24    -0.0054827    -0.0095368
      405.25    -0.0054793    -0.0095188
      405.26    -0.0056957    -0.0093140
      405.27    -0.0057049    -0.0092785
      405.28    -0.0055816    -0.0093758
      405.29    -0.0058729    -0.0090448
      405.30    -0.0056006    -0.0092309
      405.31    -0.0058893    -0.0093148
      405.33    -0.0059024    -0.0092870
      405.34    -0.0057391    -0.0093285
      405.35    -0.0060306    -0.0091536
      405.36    -0.0058673    -0.0090214
      405.37    -0.0058755    -0.0092068
      405.38    -0.0060839    -0.0089660
      405.39    -0.0061314    -0.0091623
      405.40    -0.0061671    -0.0091316
      405.41    -0.0061286    -0.0091909
      405.42    -0.0060670    -0.0090266
      405.44    -0.0061656    -0.0091552
      405.45    -0.0061196    -0.0091643
      405.46    -0.0064015    -0.0090388
      405.47    -0.0062347    -0.0089877
      405.48    -0.0063005    -0.0090260
      405.49    -0.0064285    -0.0089563
      405.50    -0.0064544    -0.0091666
      405.51    -0.0065935    -0.0090395
      405.52    -0.0064290    -0.0089635
      405.53    -0.0065514    -0.0087983
      405.55    -0.0065603    -0.0088581
      405.56    -0.0065280    -0.0089150
      405.57    -0.0066945    -0.0088365
      405.58    -0.0068446    -0.0088570
      405.59    -0.0066815    -0.0087376
      405.60    -0.0067302    -0.0087187
      405.61    -0.0066672    -0.0087120
      405.62    -0.0066659    -0.0087675
      405.63    -0.0069324    -0.0089813
      405.64    -0.0068278    -0.0087294
      405.66    -0.0068254    -0.0085853
      405.67    -0.0070853    -0.0087198
      405.68    -0.0069508    -0.0086414
      405.69    -0.0068863    -0.0086441
      405.70    -0.0070724    -0.0085665
      405.71    -0.0071130    -0.0086484
      405.72    -0.0071175    -0.0085199
      405.73    -0.0072612    -0.0085600
      405.74    -0.0070582    -0.0082907
      405.75    -0.0071570    -0.0085499
      405.77    -0.0071283    -0.0084266
      405.78    -0.0072464    -0.0084833
      405.79    -0.0072105    -0.0086448
      405.80    -0.0073400    -0.0082791
      405.81    -0.0074144    -0.0084926
      405.82    -0.0075319    -0.0084228
      405.83    -0.0074043    -0.0084098
      405.84    -0.0075221    -0.0083493
      405.85    -0.0076998    -0.0081550
      405.86    -0.0076091    -0.0084506
      405.88    -0.0075697    -0.0083308
      405.89    -0.0076170    -0.0082591
      405.90    -0.0077561    -0.0083221
      405.91    -0.0078107    -0.0080942
      405.92    -0.0077055    -0.0082422
      405.93    -0.0077985    -0.0082472
      405.94    -0.0078734    -0.0079914
      405.95    -0.0077970    -0.0081255
      405.96    -0.0080242    -0.0080790
      405.97    -0.0079298    -0.0082035
      405.99    -0.0078641    -0.0081333
      406.00    -0.0079903    -0.0079825
      406.01    -0.0079598    -0.0080322
      406.02    -0.0079607    -0.0079751
      406.03    -0.0081026    -0.0078599
      406.04    -0.0081959    -0.0080808
      406.05    -0.0080801    -0.0079317
      406.06    -0.0081376    -0.0078638
      406.07    -0.0080640    -0.0078601
      406.08    -0.0083396    -0.0078392
      406.10    -0.0082371    -0.0078945
      406.11    -0.0082296    -0.0077120
      406.12    -0.0085402    -0.0077761
      406.13    -0.0083642    -0.0077342
      406.14    -0.0083535    -0.0076984
      406.15    -0.0085276    -0.0075885
      406.16    -0.0085602    -0.0076642
      406.17    -0.0085270    -0.0075401
      406.18    -0.0086004    -0.0075174
      406.19    -0.0086485    -0.0074313
      406.21    -0.0085982    -0.0075001
      406.22    -0.0086279    -0.0075902
      406.23    -0.0087519    -0.0074939
      406.24    -0.0087809    -0.0074660
      406.25    -0.0088490    -0.0073028
      406.26    -0.0087699    -0.0072900
      406.27    -0.0087886    -0.0073504
      406.28    -0.0090531    -0.0072830
      406.29    -0.0089137    -0.0073497
      406.30    -0.0088502    -0.0073319
      406.32    -0.0089648    -0.0072324
      406.33    -0.0089574    -0.0070438
      406.34    -0.0090929    -0.0069784
      406.35    -0.0090233    -0.0071923
      406.36    -0.0092050    -0.0068223
      406.37    -0.0090763    -0.0069258
      406.38    -0.0092739    -0.0068634
      406.39    -0.0089837    -0.0069199
      406.40    -0.0091503    -0.0068038
      406.41    -0.0092295    -0.0067830
      406.43    -0.0092216    -0.0068434
      406.44    -0.0092981    -0.0067447
      406.45    -0.0091888    -0.0067318
      406.46    -0.0093051    -0.0066122
      406.47    -0.0092421    -0.0066229
      406.48    -0.0093362    -0.0063337
      406.49    -0.0091885    -0.0067445
      406.50    -0.0093116    -0.0065356
      406.51    -0.0094386    -0.0065589
      406.52    -0.0093312    -0.0065215
      406.54    -0.0095439    -0.0064150
      406.55    -0.0093330    -0.0063760
      406.56    -0.0095785    -0.0063115
      406.57    -0.0093431    -0.0064292
      406.58    -0.0094850    -0.0061864
      406.59    -0.0095461    -0.0061190
      406.60    -0.0096048    -0.0060589
      406.61    -0.0095933    -0.0062529
      406.62    -0.0097119    -0.0060716
      406.63    -0.0094741    -0.0060279
      406.65    -0.0095902    -0.0059565
      406.66    -0.0096274    -0.0059001
      406.67    -0.0095988    -0.0061122
      406.68    -0.0097676    -0.0059695
      406.69    -0.0096741    -0.0059961
      406.70    -0.0095896    -0.0059488
      406.71    -0.0096290    -0.0058471
      406.72    -0.0096249    -0.0057912
      406.73    -0.0097920    -0.0057820
      406.74    -0.0095919    -0.0058369
      406.76    -0.0096959    -0.0058833
      406.77    -0.0097839    -0.0057824
      406.78    -0.0097584    -0.0056173
      406.79    -0.0097538    -0.0056914
      406.80    -0.0097506    -0.0056629
      406.81    -0.0097570    -0.0055419
      406.82    -0.0097044    -0.0054795
      406.83    -0.0098202    -0.0055845
      406.84    -0.0099340    -0.0054531
      406.85    -0.0100001    -0.0055774
      406.87    -0.0098105    -0.0053780
      406.88    -0.0099654    -0.0054860
      406.89    -0.0098779    -0.0053878
      406.90    -0.0100631    -0.0054179
      406.91    -0.0097539    -0.0053390
      406.92    -0.0100113    -0.0052785
      406.93    -0.0100184    -0.0053234
      406.94    -0.0100000    -0.0052732
      406.95    -0.0099650    -0.0051952
      406.96    -0.0100083    -0.0052244
      406.98    -0.0100479    -0.0051340
      406.99    -0.0098515    -0.0052432
      407.00    -0.0099199    -0.0050789
      407.01    -0.0100144    -0.0051329
      407.02    -0.0100835    -0.0051397
      407.03    -0.0100884    -0.0049854
      407.04    -0.0100841    -0.0050061
      407.05    -0.0100824    -0.0049789
      407.06    -0.0101476    -0.0049888
      407.07    -0.0098990    -0.0048753
      407.09    -0.0100792    -0.0048224
      407.10    -0.0101863    -0.0048173
      407.11    -0.0100021    -0.0047989
      407.12    -0.0102371    -0.0049050
      407.13    -0.0101503    -0.0048860
      407.14    -0.0101551    -0.0047143
      407.15    -0.0101602    -0.0046082
      407.16    -0.0101831    -0.0046852
      407.17    -0.0100547    -0.0047840
      407.18    -0.0101665    -0.0046060
      407.20    -0.0101345    -0.0047513
      407.21    -0.0101951    -0.0046148
      407.22    -0.0101162    -0.0046318
      407.23    -0.0102456    -0.0045797
      407.24    -0.0101195    -0.0046225
      407.25    -0.0102280    -0.0044406
      407.26    -0.0100842    -0.0044218
      407.27    -0.0102507    -0.0044802
      407.28    -0.0102194    -0.0042703
      407.29    -0.0102681    -0.0043447
      407.31    -0.0103901    -0.0044832
      407.32    -0.0102868    -0.0044915
      407.33    -0.0104089    -0.0043790
      407.34    -0.0103467    -0.0044151
      407.35    -0.0103417    -0.0043604
      407.36    -0.0103086    -0.0046183
      407.37    -0.0104652    -0.0044557
      407.38    -0.0103335    -0.0044705
      407.39    -0.0102743    -0.0044414
      407.40    -0.0103817    -0.0043611
      407.42    -0.0104035    -0.0043950
      407.43    -0.0102856    -0.0041523
      407.44    -0.0103880    -0.0042916
      407.45    -0.0104997    -0.0042743
      407.46    -0.0104077    -0.0042770
      407.47    -0.0104907    -0.0041501
      407.48    -0.0103932    -0.0042193
      407.49    -0.0103668    -0.0041107
      407.50    -0.0105973    -0.0041741
      407.51    -0.0104389    -0.0042401
      407.53    -0.0106278    -0.0040650
      407.54    -0.0106077    -0.0042244
      407.55    -0.0105705    -0.0040348
      407.56    -0.0107044    -0.0040484
      407.57    -0.0106612    -0.0042270
      407.58    -0.0106101    -0.0038553
      407.59    -0.0107342    -0.0040515
      407.60    -0.0106531    -0.0040414
      407.61    -0.0107077    -0.0039282
      407.62    -0.0108189    -0.0039936
      407.64    -0.0106005    -0.0040108
      407.65    -0.0107736    -0.0040192
      407.66    -0.0108127    -0.0038830
      407.67    -0.0107695    -0.0039789
      407.68    -0.0106222    -0.0039747
      407.69    -0.0108924    -0.0037779
      407.70    -0.0108049    -0.0038729
      407.71    -0.0109162    -0.0038340
      407.72    -0.0109070    -0.0038653
      407.73    -0.0108546    -0.0039764
      407.75    -0.0110097    -0.0037329
      407.76    -0.0110068    -0.0037321
      407.77    -0.0109355    -0.0037926
      407.78    -0.0111313    -0.0037201
      407.79    -0.0111443    -0.0036364
      407.80    -0.0110211    -0.0037545
      407.81    -0.0110702    -0.0037314
      407.82    -0.0111631    -0.0037215
      407.83    -0.0112357    -0.0035572
      407.84    -0.0112556    -0.0036904
      407.86    -0.0111705    -0.0036898
      407.87    -0.0111169    -0.0037116
      407.88    -0.0111451    -0.0034283
      407.89    -0.0113986    -0.0035548
      407.90    -0.0113563    -0.0035964
      407.91    -0.0112434    -0.0035546
      407.92    -0.0113255    -0.0035176
      407.93    -0.0113200    -0.0035937
      407.94    -0.0112274    -0.0035062
      407.95    -0.0113623    -0.0035809
      407.97    -0.0113435    -0.0033380
      407.98    -0.0114678    -0.0034141
      407.99    -0.0115267    -0.0032970
      408.00    -0.0116582    -0.0034618
      408.01    -0.0116145    -0.0032720
      408.02    -0.0117042    -0.0032241
      408.03    -0.0116917    -0.0033322
      408.04    -0.0116844    -0.0032908
      408.05    -0.0117689    -0.0032655
      408.06    -0.0117098    -0.0032570
      408.08    -0.0117074    -0.0031421
      408.09    -0.0117058    -0.0032137
      408.10    -0.0118278    -0.0031704
      408.11    -0.0119737    -0.0032415
      408.12    -0.0119587    -0.0031287
      408.13    -0.0118491    -0.0030784
      408.14    -0.0121019    -0.0031185
      408.15    -0.0120871    -0.0030664
      408.16    -0.0120239    -0.0031980
      408.17    -0.0121245    -0.0029635
      408.19    -0.0120262    -0.0030381
      408.20    -0.0120585    -0.0029316
      408.21    -0.0121085    -0.0028221
      408.22    -0.0123214    -0.0028450
      408.23    -0.0122036    -0.0029169
      408.24    -0.0123347    -0.0028953
      408.25    -0.0123231    -0.0028108
      408.26    -0.0122655    -0.0027837
      408.27    -0.0124623    -0.0026780
      408.28    -0.0123341    -0.0026599
      408.30    -0.0122962    -0.0027027
      408.31    -0.0124876    -0.0025374
      408.32    -0.0125491    -0.0027640
      408.33    -0.0125241    -0.0026212
      408.34    -0.0125763    -0.0024577
      408.35    -0.0125390    -0.0023315
      408.36    -0.0127113    -0.0024465
      408.37    -0.0128311    -0.0024538
      408.38    -0.0127539    -0.0024777
      408.39    -0.0125078    -0.0023298
      408.41    -0.0126076    -0.0023297
      408.42    -0.0127957    -0.0021507
      408.43    -0.0127548    -0.0021207
      408.44    -0.0128060    -0.0023122
      408.45    -0.0128715    -0.0022961
      408.46    -0.0130440    -0.0021494
      408.47    -0.0130015    -0.0019132
      408.48    -0.0128271    -0.0019488
      408.49    -0.0130802    -0.0020658
      408.50    -0.0128696    -0.0020387
      408.52    -0.0130432    -0.0017722
      408.53    -0.0129955    -0.0018689
      408.54    -0.0132269    -0.0019496
      408.55    -0.0130759    -0.0018935
      408.56    -0.0132252    -0.0017383
      408.57    -0.0131384    -0.0018731
      408.58    -0.0132798    -0.0017969
      408.59    -0.0132033    -0.0018442
      408.60    -0.0131736    -0.0016733
      408.61    -0.0133010    -0.0016476
      408.63    -0.0132632    -0.0016285
      408.64    -0.0134385    -0.0016538
      408.65    -0.0134867    -0.0015992
      408.66    -0.0134518    -0.0013982
      408.67    -0.0135137    -0.0016671
      408.68    -0.0134483    -0.0015770
      408.69    -0.0137148    -0.0013265
      408.70    -0.0134533    -0.0014467
      408.71    -0.0136214    -0.0013932
      408.72    -0.0137667    -0.0014207
      408.74    -0.0138093    -0.0012583
      408.75    -0.0138373    -0.0013291
