frequency    real         imag
      362.87     0.0079335     0.0026303
      362.90     0.0078296     0.0025042
      362.92     0.0077437     0.0023694
      362.95     0.0077993     0.0022397
      362.97     0.0077746     0.0021468
      363.00     0.0076676     0.0020873
      363.02     0.0076231     0.0019226
      363.05     0.0075313     0.0018897
      363.07     0.0075791     0.0018974
      363.10     0.0075034     0.0017177
      363.13     0.0074468     0.0016485
      363.15     0.0074187     0.0015061
      363.18     0.0073242     0.0014492
      363.20     0.0073719     0.0014667
      363.23     0.0072219     0.0012925
      363.25     0.0071540     0.0011345
      363.28     0.0071384     0.0011489
      363.30     0.0071407     0.0011701
      363.33     0.0070002     0.0010349
      363.35     0.0069555     0.0009072
      363.38     0.0068218     0.0008259
      363.40     0.0068262     0.0008630
      363.43     0.0067662     0.0008239
      363.45     0.0067828     0.0006335
      363.48     0.0066392     0.0005686
      363.50     0.0066156     0.0006652
      363.53     0.0064070     0.0005847
      363.55     0.0064127     0.0005470
      363.58     0.0063588     0.0004998
      363.60     0.0062578     0.0004500
      363.63     0.0062736     0.0004800
      363.65     0.0060874     0.0003548
      363.68     0.0061191     0.0003632
      363.70     0.0059653     0.0003623
      363.73     0.0059654     0.0004302
      363.76     0.0060009     0.0001976
      363.78     0.0059086     0.0003150
      363.81     0.0057904     0.0002489
      363.83     0.0056544     0.0003064
      363.86     0.0057524     0.0003139
      363.88     0.0057209     0.0002229
      363.91     0.0057258     0.0003778
      363.93     0.0057710     0.0002966
      363.96     0.0055319     0.0002846
      363.98     0.0056688     0.0003122
      364.01     0.0055870     0.0003465
      364.03     0.0056351     0.0003047
      364.06     0.0055883     0.0003542
      364.08     0.0054992     0.0003500
      364.11     0.0055432     0.0002292
      364.13     0.0054847     0.0002127
      364.16     0.0055246     0.0003658
      364.18     0.0056132     0.0003157
      364.21     0.0056643     0.0002747
      364.23     0.0055893     0.0002603
      364.26     0.0056207     0.0003162
      364.28     0.0056246     0.0002549
      364.31     0.0055118     0.0002648
      364.33     0.0056222     0.0002110
      364.36     0.0056490     0.0002846
      364.39     0.0057314     0.0002277
      364.41     0.0056995     0.0002410
      364.44     0.0056827     0.0001689
      364.46     0.0057864     0.0001901
      364.49     0.0057666     0.0000726
      364.51     0.0057902     0.0000861
      364.54     0.0058942     0.0000512
      364.56     0.0059275     0.0001143
      364.59     0.0059206    -0.0000084
      364.61     0.0059703    -0.0000391
      364.64     0.0058888    -0.0000647
      364.66     0.0060311    -0.0001952
      364.69     0.0060987    -0.0002693
      364.71     0.0061339    -0.0002449
      364.74     0.0061035    -0.0002645
      364.76     0.0061012    -0.0004469
      364.79     0.0061118    -0.0005263
      364.81     0.0061891    -0.0005431
      364.84     0.0063086    -0.0006111
      364.86     0.0062173    -0.0007404
      364.89     0.0062639    -0.0008387
      364.91     0.0063752    -0.0009019
      364.94     0.0063541    -0.0009928
      364.96     0.0063204    -0.0011282
      364.99     0.0063823    -0.0012278
      365.02     0.0063633    -0.0013905
      365.04     0.0063013    -0.0015072
      365.07     0.0063085    -0.0015943
      365.09     0.0063143    -0.0017012
      365.12     0.0062402    -0.0017291
      365.14     0.0061645    -0.0018856
      365.17     0.0061645    -0.0019720
      365.19     0.0060822    -0.0021095
      365.22     0.0059952    -0.0022211
      365.24     0.0060243    -0.0023179
      365.27     0.0058772    -0.0023243
      365.29     0.0058698    -0.0024555
      365.32     0.0057821    -0.0024687
      365.34     0.0057707    -0.0025382
      365.37     0.0056585    -0.0026430
      365.39     0.0056158    -0.0027489
      365.42     0.0054445    -0.0028500
      365.44     0.0054565    -0.0028229
      365.47     0.0053483    -0.0029242
      365.49     0.0053053    -0.0029737
      365.52     0.0051313    -0.0030774
      365.54     0.0052003    -0.0030079
      365.57     0.0050574    -0.0031576
      365.59     0.0049004    -0.0030501
      365.62     0.0048717    -0.0032270
      365.65     0.0046894    -0.0032797
      365.67     0.0047287    -0.0032878
      365.70     0.0046459    -0.0033658
      365.72     0.0046498    -0.0033847
      365.75     0.0046301    -0.0034074
      365.77     0.0044429    -0.0034942
      365.80     0.0043693    -0.0033795
      365.82     0.0043694    -0.0033075
      365.85     0.0042825    -0.0034261
      365.87     0.0042104    -0.0034538
      365.90     0.0041307    -0.0034638
      365.92     0.0040611    -0.0034678
      365.95     0.0040348    -0.0034037
      365.97     0.0039348    -0.0035750
      366.00     0.0038039    -0.0034932
      366.02     0.0037835    -0.0035767
      366.05     0.0038281    -0.0035859
      366.07     0.0037060    -0.0035403
      366.10     0.0036564    -0.0035378
      366.12     0.0036230    -0.0035184
      366.15     0.0035325    -0.0036123
      366.17     0.0035214    -0.0037022
      366.20     0.0033808    -0.0036088
      366.23     0.0033693    -0.0036304
      366.25     0.0032312    -0.0035504
      366.28     0.0032755    -0.0036375
      366.30     0.0031642    -0.0035341
      366.33     0.0031520    -0.0036330
      366.35     0.0030969    -0.0036176
      366.38     0.0030512    -0.0035912
      366.40     0.0029233    -0.0035814
      366.43     0.0029613    -0.0036229
      366.45     0.0028561    -0.0036184
      366.48     0.0028452    -0.0035294
      366.50     0.0028624    -0.0034386
      366.53     0.0026966    -0.0035547
      366.55     0.0027244    -0.0034905
      366.58     0.0026677    -0.0035137
      366.60     0.0026432    -0.0034623
      366.63     0.0026796    -0.0034588
      366.65     0.0025019    -0.0033872
      366.68     0.0025447    -0.0035297
      366.70     0.0025597    -0.0034382
      366.73     0.0025505    -0.0034217
      366.75     0.0024637    -0.0034638
      366.78     0.0024442    -0.0035129
      366.80     0.0025082    -0.0033572
      366.83     0.0025572    -0.0034207
      366.86     0.0023549    -0.0034392
      366.88     0.0023453    -0.0035086
      366.91     0.0023594    -0.0035415
      366.93     0.0023351    -0.0034715
      366.96     0.0022873    -0.0034679
      366.98     0.0021694    -0.0034515
      367.01     0.0022446    -0.0034080
      367.03     0.0022340    -0.0034775
      367.06     0.0021530    -0.0034700
      367.08     0.0022244    -0.0034825
      367.11     0.0021552    -0.0035425
      367.13     0.0020142    -0.0035468
      367.16     0.0020040    -0.0036555
      367.18     0.0020014    -0.0035961
      367.21     0.0020009    -0.0036060
      367.23     0.0019114    -0.0034964
      367.26     0.0018826    -0.0036039
      367.28     0.0017724    -0.0035162
      367.31     0.0017809    -0.0035303
      367.33     0.0016818    -0.0036536
      367.36     0.0016286    -0.0035722
      367.38     0.0016316    -0.0035916
      367.41     0.0015495    -0.0035338
      367.43     0.0015476    -0.0035758
      367.46     0.0013967    -0.0035450
      367.49     0.0014336    -0.0035012
      367.51     0.0014504    -0.0036352
      367.54     0.0013482    -0.0034855
      367.56     0.0012265    -0.0034692
      367.59     0.0012020    -0.0034896
      367.61     0.0012742    -0.0034438
      367.64     0.0012020    -0.0034320
      367.66     0.0011506    -0.0034080
      367.69     0.0011706    -0.0034331
      367.71     0.0011125    -0.0033240
      367.74     0.0010593    -0.0033451
      367.76     0.0010454    -0.0033355
      367.79     0.0009744    -0.0033495
      367.81     0.0009946    -0.0032803
      367.84     0.0010030    -0.0032715
      367.86     0.0008313    -0.0032143
      367.89     0.0009160    -0.0031781
      367.91     0.0008876    -0.0031831
      367.94     0.0007838    -0.0031938
      367.96     0.0007963    -0.0032184
      367.99     0.0007576    -0.0030496
      368.01     0.0006645    -0.0031070
      368.04     0.0007228    -0.0030445
      368.06     0.0006913    -0.0030640
      368.09     0.0006318    -0.0030864
      368.12     0.0006500    -0.0029381
      368.14     0.0006672    -0.0029906
      368.17     0.0006301    -0.0029073
      368.19     0.0005737    -0.0028521
      368.22     0.0007424    -0.0028040
      368.24     0.0006429    -0.0028090
      368.27     0.0005843    -0.0028266
      368.29     0.0005629    -0.0027632
      368.32     0.0005831    -0.0027413
      368.34     0.0005078    -0.0027700
      368.37     0.0005366    -0.0027753
      368.39     0.0005131    -0.0026987
      368.42     0.0005565    -0.0026736
      368.44     0.0005792    -0.0025973
      368.47     0.0005608    -0.0025367
      368.49     0.0005070    -0.0026326
      368.52     0.0005350    -0.0025920
      368.54     0.0005897    -0.0024877
      368.57     0.0005306    -0.0024543
      368.59     0.0005767    -0.0024917
      368.62     0.0005130    -0.0024051
      368.64     0.0006214    -0.0024456
      368.67     0.0007352    -0.0024191
      368.69     0.0006385    -0.0023738
      368.72     0.0006579    -0.0025117
      368.75     0.0006387    -0.0025050
      368.77     0.0006534    -0.0024036
      368.80     0.0006406    -0.0023979
      368.82     0.0006726    -0.0023706
      368.85     0.0006697    -0.0023746
      368.87     0.0007254    -0.0024026
      368.90     0.0007188    -0.0023994
      368.92     0.0007258    -0.0022852
      368.95     0.0006805    -0.0023865
      368.97     0.0006581    -0.0022823
      369.00     0.0007228    -0.0023527
      369.02     0.0007310    -0.0023437
      369.05     0.0006572    -0.0023178
      369.07     0.0007314    -0.0023420
      369.10     0.0007097    -0.0023907
      369.12     0.0007395    -0.0023410
      369.15     0.0006928    -0.0023693
      369.17     0.0007922    -0.0023307
      369.20     0.0006742    -0.0022424
      369.22     0.0007475    -0.0023284
      369.25     0.0006387    -0.0022311
      369.27     0.0006455    -0.0023456
      369.30     0.0007444    -0.0023818
      369.32     0.0006567    -0.0023148
      369.35     0.0007482    -0.0022961
      369.38     0.0006370    -0.0023254
      369.40     0.0006726    -0.0023467
      369.43     0.0006606    -0.0023731
      369.45     0.0007646    -0.0023854
      369.48     0.0006563    -0.0023665
      369.50     0.0006689    -0.0023703
      369.53     0.0006739    -0.0023748
      369.55     0.0006759    -0.0023417
      369.58     0.0007414    -0.0023588
      369.60     0.0006562    -0.0022613
      369.63     0.0007066    -0.0024043
      369.65     0.0006166    -0.0023131
      369.68     0.0006964    -0.0023398
      369.70     0.0006913    -0.0023694
      369.73     0.0006893    -0.0023208
      369.75     0.0007122    -0.0023426
      369.78     0.0007578    -0.0024122
      369.80     0.0006604    -0.0023410
      369.83     0.0007605    -0.0023034
      369.85     0.0007337    -0.0023460
      369.88     0.0007912    -0.0023269
      369.90     0.0007045    -0.0023376
      369.93     0.0007256    -0.0024016
      369.95     0.0007697    -0.0023268
      369.98     0.0007663    -0.0022950
      370.01     0.0007792    -0.0022812
      370.03     0.0007772    -0.0024094
      370.06     0.0007821    -0.0023364
      370.08     0.0007225    -0.0023965
      370.11     0.0008160    -0.0023442
      370.13     0.0007271    -0.0024100
      370.16     0.0007701    -0.0025098
      370.18     0.0007090    -0.0024022
      370.21     0.0007818    -0.0025003
      370.23     0.0008011    -0.0024826
      370.26     0.0007785    -0.0024714
      370.28     0.0007726    -0.0024514
      370.31     0.0007924    -0.0025035
      370.33     0.0007469    -0.0024662
      370.36     0.0007667    -0.0025056
      370.38     0.0007485    -0.0025239
      370.41     0.0007390    -0.0025706
      370.43     0.0007611    -0.0026301
      370.46     0.0007770    -0.0025404
      370.48     0.0006679    -0.0025664
      370.51     0.0007627    -0.0025903
      370.53     0.0007151    -0.0025324
      370.56     0.0007086    -0.0025859
      370.59     0.0006970    -0.0025837
      370.61     0.0007169    -0.0025324
      370.64     0.0007376    -0.0025614
      370.66     0.0007630    -0.0025800
      370.69     0.0006755    -0.0025671
      370.71     0.0007675    -0.0025395
      370.74     0.0007729    -0.0025316
      370.76     0.0007580    -0.0025126
      370.79     0.0007029    -0.0025096
      370.81     0.0007693    -0.0025296
      370.84     0.0007914    -0.0025497
      370.86     0.0007316    -0.0025875
      370.89     0.0008022    -0.0026280
      370.91     0.0007895    -0.0025660
      370.94     0.0008634    -0.0026397
      370.96     0.0008426    -0.0026289
      370.99     0.0008470    -0.0027549
      371.01     0.0008342    -0.0027383
      371.04     0.0008887    -0.0027404
      371.06     0.0008459    -0.0027922
      371.09     0.0008374    -0.0027854
      371.11     0.0008367    -0.0027284
      371.14     0.0008154    -0.0027850
      371.16     0.0008496    -0.0028357
      371.19     0.0009058    -0.0028547
      371.22     0.0008990    -0.0029099
      371.24     0.0007711    -0.0029188
      371.27     0.0007865    -0.0029448
      371.29     0.0008127    -0.0029557
      371.32     0.0008613    -0.0029633
      371.34     0.0008371    -0.0030483
      371.37     0.0008456    -0.0029657
      371.39     0.0009014    -0.0030707
      371.42     0.0008638    -0.0030733
      371.44     0.0008488    -0.0030967
      371.47     0.0008596    -0.0031642
      371.49     0.0008643    -0.0030681
      371.52     0.0009027    -0.0031852
      371.54     0.0008592    -0.0032280
      371.57     0.0009236    -0.0032461
      371.59     0.0008437    -0.0033238
      371.62     0.0008673    -0.0033448
      371.64     0.0008349    -0.0034124
      371.67     0.0008754    -0.0034299
      371.69     0.0009011    -0.0034210
      371.72     0.0008914    -0.0035334
      371.74     0.0008781    -0.0034977
      371.77     0.0008602    -0.0036530
      371.79     0.0008253    -0.0036719
      371.82     0.0007771    -0.0036525
      371.85     0.0008315    -0.0036801
      371.87     0.0008024    -0.0037804
      371.90     0.0007505    -0.0038728
      371.92     0.0006601    -0.0038640
      371.95     0.0007729    -0.0039601
      371.97     0.0006298    -0.0040534
      372.00     0.0006274    -0.0040263
      372.02     0.0006332    -0.0040855
      372.05     0.0006104    -0.0041340
      372.07     0.0005674    -0.0041403
      372.10     0.0005398    -0.0041333
      372.12     0.0004989    -0.0042390
      372.15     0.0005028    -0.0042743
      372.17     0.0005182    -0.0043280
      372.20     0.0003556    -0.0044704
      372.22     0.0004402    -0.0044287
      372.25     0.0003123    -0.0045007
      372.27     0.0002436    -0.0044732
      372.30     0.0002527    -0.0045807
      372.32     0.0001953    -0.0045120
      372.35     0.0001231    -0.0046383
      372.37     0.0000582    -0.0045922
      372.40     0.0001288    -0.0047294
      372.42    -0.0001052    -0.0047278
      372.45     0.0000099    -0.0048266
      372.48    -0.0000196    -0.0048150
      372.50    -0.0001411    -0.0048295
      372.53    -0.0002185    -0.0048876
      372.55    -0.0003016    -0.0048475
      372.58    -0.0003310    -0.0049326
      372.60    -0.0003154    -0.0049310
      372.63    -0.0004037    -0.0049495
      372.65    -0.0005222    -0.0050261
      372.68    -0.0005653    -0.0050903
      372.70    -0.0005877    -0.0050852
      372.73    -0.0006937    -0.0051005
      372.75    -0.0006964    -0.0051252
      372.78    -0.0007591    -0.0050996
      372.80    -0.0008100    -0.0052018
      372.83    -0.0009637    -0.0051851
      372.85    -0.0009673    -0.0052695
      372.88    -0.0011441    -0.0052392
      372.90    -0.0011408    -0.0052782
      372.93    -0.0012282    -0.0052598
      372.95    -0.0012406    -0.0053957
      372.98    -0.0013681    -0.0052945
      373.00    -0.0013257    -0.0052568
      373.03    -0.0014441    -0.0053299
      373.05    -0.0015502    -0.0053380
      373.08    -0.0016036    -0.0052718
      373.11    -0.0016690    -0.0052597
      373.13    -0.0017375    -0.0052301
      373.16    -0.0017386    -0.0052807
      373.18    -0.0017963    -0.0052301
      373.21    -0.0018073    -0.0051919
      373.23    -0.0019533    -0.0052346
      373.26    -0.0019726    -0.0052285
      373.28    -0.0019686    -0.0052021
      373.31    -0.0020416    -0.0051808
      373.33    -0.0019628    -0.0051303
      373.36    -0.0019378    -0.0051012
      373.38    -0.0019511    -0.0051062
      373.41    -0.0019115    -0.0051073
      373.43    -0.0018574    -0.0051192
      373.46    -0.0019076    -0.0051048
      373.48    -0.0018388    -0.0051294
      373.51    -0.0018073    -0.0051865
      373.53    -0.0017170    -0.0053076
      373.56    -0.0016940    -0.0052480
      373.58    -0.0016295    -0.0053633
      373.61    -0.0015624    -0.0055091
      373.63    -0.0015170    -0.0056429
      373.66    -0.0013685    -0.0057317
      373.68    -0.0013298    -0.0058781
      373.71    -0.0012620    -0.0060350
      373.74    -0.0012505    -0.0063637
      373.76    -0.0012513    -0.0065698
      373.79    -0.0011772    -0.0068708
      373.81    -0.0012652    -0.0071789
      373.84    -0.0012168    -0.0074206
      373.86    -0.0012113    -0.0077623
      373.89    -0.0011677    -0.0081492
      373.91    -0.0012815    -0.0085994
      373.94    -0.0014178    -0.0090072
      373.96    -0.0015631    -0.0094293
      373.99    -0.0017090    -0.0099175
      374.01    -0.0019136    -0.0104324
      374.04    -0.0020912    -0.0110124
      374.06    -0.0024019    -0.0115294
      374.09    -0.0026755    -0.0120954
      374.11    -0.0031925    -0.0128219
      374.14    -0.0035846    -0.0134161
      374.16    -0.0039960    -0.0142228
      374.19    -0.0046589    -0.0150003
      374.21    -0.0052152    -0.0159135
      374.24    -0.0060852    -0.0167731
      374.26    -0.0070689    -0.0178167
      374.29    -0.0079732    -0.0188486
      374.32    -0.0092677    -0.0202067
      374.34    -0.0109094    -0.0216476
      374.37    -0.0128429    -0.0233923
      374.39    -0.0154710    -0.0254336
      374.42    -0.0191433    -0.0276576
      374.44    -0.0245363    -0.0295603
      374.47    -0.0306733    -0.0317558
      374.49    -0.0424055    -0.0335587
      374.52    -0.0592699    -0.0299323
      374.54    -0.0825683    -0.0111197
      374.57    -0.0892432     0.0391995
      374.59    -0.0280294     0.0877859
      374.62     0.0446906     0.0286058
      374.64     0.0007564    -0.0205077
      374.67    -0.0029139    -0.0210777
      374.69    -0.0249177    -0.0358051
      374.72    -0.0538758    -0.0443274
      374.74    -0.1022860    -0.0288647
      374.77    -0.1380712     0.0499687
      374.79    -0.0569879     0.1452686
      374.82     0.0449654     0.0836372
      374.84     0.0091203     0.0469696
      374.87     0.0194595     0.0407322
      374.89     0.0155813     0.0347131
      374.92     0.0142758     0.0289273
      374.95     0.0137598     0.0248047
      374.97     0.0132766     0.0211807
      375.00     0.0120799     0.0185844
      375.02     0.0116885     0.0167503
      375.05     0.0110651     0.0150223
      375.07     0.0105337     0.0134669
      375.10     0.0100704     0.0121985
      375.12     0.0097206     0.0111059
      375.15     0.0092392     0.0100684
      375.17     0.0088882     0.0092528
      375.20     0.0085452     0.0084465
      375.22     0.0081897     0.0077207
      375.25     0.0079441     0.0070270
      375.27     0.0076010     0.0065898
      375.30     0.0074600     0.0059615
      375.32     0.0070790     0.0055096
      375.35     0.0068578     0.0049960
      375.37     0.0065833     0.0046033
      375.40     0.0064204     0.0042240
      375.42     0.0061951     0.0039103
      375.45     0.0060142     0.0035354
      375.47     0.0057548     0.0033489
      375.50     0.0056449     0.0029688
      375.52     0.0053519     0.0027213
      375.55     0.0052712     0.0024552
      375.58     0.0050608     0.0022675
      375.60     0.0048512     0.0020644
      375.63     0.0047721     0.0018054
      375.65     0.0047025     0.0016896
      375.68     0.0044169     0.0014319
      375.70     0.0043036     0.0013090
      375.73     0.0041613     0.0011217
      375.75     0.0040438     0.0010043
      375.78     0.0038147     0.0007996
      375.80     0.0038051     0.0007727
      375.83     0.0036642     0.0005332
      375.85     0.0034927     0.0004537
      375.88     0.0034048     0.0002821
      375.90     0.0032578     0.0002337
      375.93     0.0031833     0.0001670
      375.95     0.0030889     0.0000309
      375.98     0.0029364    -0.0000246
      376.00     0.0028195    -0.0000559
      376.03     0.0028289    -0.0001946
      376.05     0.0026888    -0.0002303
      376.08     0.0025539    -0.0002436
      376.10     0.0024479    -0.0004507
      376.13     0.0024124    -0.0004375
      376.15     0.0022870    -0.0004999
      376.18     0.0022428    -0.0006315
      376.21     0.0021049    -0.0006330
      376.23     0.0020004    -0.0007343
      376.26     0.0019377    -0.0007015
      376.28     0.0018294    -0.0007295
      376.31     0.0017788    -0.0008675
      376.33     0.0017389    -0.0009568
      376.36     0.0016522    -0.0008913
      376.38     0.0015267    -0.0008787
      376.41     0.0014597    -0.0010027
      376.43     0.0014089    -0.0010313
      376.46     0.0013065    -0.0010442
      376.48     0.0013231    -0.0010264
      376.51     0.0012488    -0.0010441
      376.53     0.0011338    -0.0011319
      376.56     0.0011528    -0.0011675
      376.58     0.0010774    -0.0010840
      376.61     0.0010141    -0.0011514
      376.63     0.0009829    -0.0011673
      376.66     0.0009069    -0.0011431
      376.68     0.0009001    -0.0011394
      376.71     0.0007171    -0.0011743
      376.73     0.0008275    -0.0011890
      376.76     0.0007418    -0.0011736
      376.78     0.0006692    -0.0012503
      376.81     0.0006615    -0.0012436
      376.84     0.0005715    -0.0012296
      376.86     0.0005323    -0.0012621
      376.89     0.0005415    -0.0012762
      376.91     0.0004814    -0.0012599
      376.94     0.0004202    -0.0012789
      376.96     0.0004289    -0.0012666
      376.99     0.0003237    -0.0013024
      377.01     0.0002998    -0.0013050
      377.04     0.0002858    -0.0013509
      377.06     0.0002321    -0.0014014
      377.09     0.0001991    -0.0013318
      377.11     0.0001990    -0.0013630
      377.14     0.0002445    -0.0013963
      377.16     0.0001429    -0.0013800
      377.19     0.0001122    -0.0013613
      377.21     0.0000087    -0.0014296
      377.24     0.0000217    -0.0013348
      377.26     0.0000406    -0.0014273
      377.29     0.0000145    -0.0014279
      377.31     0.0000128    -0.0014058
      377.34    -0.0000889    -0.0013495
      377.36    -0.0001272    -0.0014245
      377.39    -0.0002437    -0.0014579
      377.41    -0.0001789    -0.0014282
      377.44    -0.0002815    -0.0014313
      377.47    -0.0002003    -0.0014176
      377.49    -0.0003016    -0.0014003
      377.52    -0.0003096    -0.0014147
      377.54    -0.0003789    -0.0014629
      377.57    -0.0003757    -0.0014158
      377.59    -0.0003583    -0.0014660
      377.62    -0.0004152    -0.0014384
      377.64    -0.0005379    -0.0013900
      377.67    -0.0004894    -0.0014329
      377.69    -0.0004925    -0.0014442
      377.72    -0.0005536    -0.0013716
      377.74    -0.0005913    -0.0014041
      377.77    -0.0007028    -0.0014085
      377.79    -0.0005810    -0.0013604
      377.82    -0.0006412    -0.0014081
      377.84    -0.0006698    -0.0013733
      377.87    -0.0007018    -0.0013885
      377.89    -0.0006898    -0.0013903
      377.92    -0.0007219    -0.0012821
      377.94    -0.0007648    -0.0013421
      377.97    -0.0007445    -0.0013709
      377.99    -0.0008154    -0.0013324
      378.02    -0.0008462    -0.0014156
      378.05    -0.0009231    -0.0013695
      378.07    -0.0008537    -0.0013842
      378.10    -0.0008929    -0.0014103
      378.12    -0.0008639    -0.0013270
      378.15    -0.0008879    -0.0013465
      378.17    -0.0010156    -0.0013022
      378.20    -0.0009174    -0.0013681
      378.22    -0.0009902    -0.0013482
      378.25    -0.0009776    -0.0013565
      378.27    -0.0010582    -0.0013397
      378.30    -0.0010370    -0.0013425
      378.32    -0.0010757    -0.0013050
      378.35    -0.0010742    -0.0013336
      378.37    -0.0010751    -0.0012981
      378.40    -0.0011668    -0.0013127
      378.42    -0.0012003    -0.0013134
      378.45    -0.0011353    -0.0012941
      378.47    -0.0012218    -0.0013674
      378.50    -0.0011809    -0.0013078
      378.52    -0.0013036    -0.0012747
      378.55    -0.0012801    -0.0012324
      378.57    -0.0013058    -0.0013011
      378.60    -0.0012850    -0.0012614
      378.62    -0.0013363    -0.0012890
      378.65    -0.0013231    -0.0013209
      378.68    -0.0013224    -0.0011513
      378.70    -0.0013837    -0.0011727
      378.73    -0.0013570    -0.0012466
      378.75    -0.0014304    -0.0011279
      378.78    -0.0014134    -0.0011993
      378.80    -0.0014249    -0.0011703
      378.83    -0.0014836    -0.0012343
      378.85    -0.0014929    -0.0011550
      378.88    -0.0014976    -0.0010828
      378.90    -0.0014919    -0.0011731
      378.93    -0.0015570    -0.0010800
      378.95    -0.0015886    -0.0010414
      378.98    -0.0015799    -0.0010750
      379.00    -0.0015909    -0.0011188
      379.03    -0.0016309    -0.0011309
      379.05    -0.0016773    -0.0009568
      379.08    -0.0016254    -0.0010129
      379.10    -0.0016604    -0.0010091
      379.13    -0.0016592    -0.0010888
      379.15    -0.0017278    -0.0010037
      379.18    -0.0017006    -0.0010049
      379.20    -0.0017444    -0.0009697
      379.23    -0.0017287    -0.0008752
      379.25    -0.0017632    -0.0009667
      379.28    -0.0017127    -0.0009730
      379.31    -0.0017452    -0.0009432
      379.33    -0.0018025    -0.0009335
      379.36    -0.0017855    -0.0008433
      379.38    -0.0017215    -0.0009220
      379.41    -0.0017980    -0.0008820
      379.43    -0.0017602    -0.0008521
      379.46    -0.0018428    -0.0009245
      379.48    -0.0018346    -0.0007860
      379.51    -0.0018332    -0.0008030
      379.53    -0.0019443    -0.0007847
      379.56    -0.0019176    -0.0007294
      379.58    -0.0019185    -0.0007836
      379.61    -0.0019806    -0.0006697
      379.63    -0.0019504    -0.0008010
      379.66    -0.0020026    -0.0007045
      379.68    -0.0019915    -0.0007163
      379.71    -0.0019862    -0.0006248
      379.73    -0.0019857    -0.0006490
      379.76    -0.0019506    -0.0006574
      379.78    -0.0020136    -0.0006232
      379.81    -0.0020407    -0.0005510
      379.83    -0.0020776    -0.0005547
      379.86    -0.0021261    -0.0005644
      379.88    -0.0020638    -0.0005471
      379.91    -0.0021147    -0.0004787
      379.94    -0.0019729    -0.0005449
      379.96    -0.0020942    -0.0004494
      379.99    -0.0021215    -0.0003947
      380.01    -0.0020440    -0.0003453
      380.04    -0.0020818    -0.0003436
      380.06    -0.0021729    -0.0003500
      380.09    -0.0021300    -0.0003702
      380.11    -0.0021794    -0.0002627
      380.14    -0.0021210    -0.0002770
      380.16    -0.0020875    -0.0002672
      380.19    -0.0021279    -0.0001812
      380.21    -0.0020931    -0.0002011
      380.24    -0.0021342    -0.0001807
      380.26    -0.0021338    -0.0001787
      380.29    -0.0021444    -0.0001675
      380.31    -0.0021292    -0.0001239
      380.34    -0.0020895    -0.0000814
      380.36    -0.0021328    -0.0001081
      380.39    -0.0021187    -0.0000634
      380.41    -0.0021443    -0.0000436
      380.44    -0.0021322     0.0000186
      380.46    -0.0020834    -0.0000534
      380.49    -0.0021403    -0.0000550
      380.51    -0.0020831     0.0000662
      380.54    -0.0021164     0.0000384
      380.57    -0.0020718     0.0000739
      380.59    -0.0020591     0.0000971
      380.62    -0.0020459     0.0000473
      380.64    -0.0020368     0.0000959
      380.67    -0.0020774     0.0001094
      380.69    -0.0020476     0.0001399
      380.72    -0.0020417     0.0001583
      380.74    -0.0020155     0.0002002
      380.77    -0.0020113     0.0002009
      380.79    -0.0020513     0.0002105
      380.82    -0.0020521     0.0001965
      380.84    -0.0020075     0.0002418
      380.87    -0.0020234     0.0001786
      380.89    -0.0020462     0.0002522
      380.92    -0.0019733     0.0002761
      380.94    -0.0019910     0.0002767
      380.97    -0.0020114     0.0002970
      380.99    -0.0020237     0.0002531
      381.02    -0.0019977     0.0002714
      381.04    -0.0020245     0.0003428
      381.07    -0.0020286     0.0003636
      381.09    -0.0020012     0.0004209
      381.12    -0.0019901     0.0003959
      381.14    -0.0020135     0.0003562
      381.17    -0.0020001     0.0003793
      381.20    -0.0019789     0.0003985
      381.22    -0.0019869     0.0003518
      381.25    -0.0019653     0.0005377
      381.27    -0.0019807     0.0004490
      381.30    -0.0019896     0.0004742
      381.32    -0.0019002     0.0005603
      381.35    -0.0019994     0.0005349
      381.37    -0.0018912     0.0005197
      381.40    -0.0019690     0.0005606
      381.42    -0.0018688     0.0005293
      381.45    -0.0019246     0.0005797
      381.47    -0.0018971     0.0005283
      381.50    -0.0019373     0.0006306
      381.52    -0.0018795     0.0005540
      381.55    -0.0018977     0.0006479
      381.57    -0.0018584     0.0006679
      381.60    -0.0018419     0.0006528
      381.62    -0.0019050     0.0006672
      381.65    -0.0019117     0.0006902
      381.67    -0.0018007     0.0007129
      381.70    -0.0017975     0.0007290
      381.72    -0.0017828     0.0007489
      381.75    -0.0018124     0.0007338
      381.77    -0.0018262     0.0007628
      381.80    -0.0018458     0.0008472
      381.83    -0.0017809     0.0008088
      381.85    -0.0017552     0.0008125
      381.88    -0.0017703     0.0008838
      381.90    -0.0017252     0.0008581
      381.93    -0.0017436     0.0008783
      381.95    -0.0016775     0.0009349
      381.98    -0.0017563     0.0009871
      382.00    -0.0016026     0.0009811
      382.03    -0.0016641     0.0009847
      382.05    -0.0016881     0.0009248
      382.08    -0.0016636     0.0009548
      382.10    -0.0016017     0.0009974
      382.13    -0.0015256     0.0009952
      382.15    -0.0015714     0.0010121
      382.18    -0.0015791     0.0010182
      382.20    -0.0015113     0.0010205
      382.23    -0.0015008     0.0010252
      382.25    -0.0014901     0.0010398
      382.28    -0.0014852     0.0010070
